package,version,snapshot_time,folder,subfolder,submission_time
ADLP,0.1.0,2024-04-13 05:08:43,pretest,NA,2024-04-13 04:32:00
BeeBDC,1.0.0,2024-04-13 05:08:43,human,UL,2023-09-13
DFA,1.0.0,2024-04-13 05:08:43,human,UL,2024-02-17 15:16:00
DIDmultiplegtDYN,1.0.3,2024-04-13 05:08:43,human,UL,2024-02-22 11:50:00
DataPackageR,0.15.9,2024-04-13 05:08:43,newbies,NA,2024-04-12 19:12:00
ElevDistr,1.0.8,2024-04-13 05:08:43,newbies,NA,2024-04-12 18:32:00
EpiNow2,1.3.3,2024-04-13 05:08:43,human,UL,2022-11-01
GPCERF,0.2.4,2024-04-13 05:08:43,waiting,NA,2024-04-12 19:02:00
KEPTED,0.2.0,2024-04-13 05:08:43,waiting,NA,2024-04-12 04:11:00
LogicForest,2.1.0,2024-04-13 05:08:43,human,UL,2024-03-08 19:30:00
LogicForest,2.1.1,2024-04-13 05:08:43,human,UL,2024-03-12 18:34:00
MRZero,0.2.0,2024-04-13 05:08:43,inspect,NA,2024-04-11 23:27:00
Matrix,1.7-0,2024-04-13 05:08:43,waiting,NA,2024-03-20 18:41:00
RcppPlanc,1.0.0,2024-04-13 05:08:43,human,UL,2024-02-23 14:55:00
Rfast,2.0.8,2024-04-13 05:08:43,human,UL,2023-06-25
SubgrpID,0.11,2024-04-13 05:08:43,human,UL,2024-01-17 23:51:00
T2DFitTailor,2.0.0,2024-04-13 05:08:43,waiting,NA,2024-04-01 06:45:00
abn,3.0.7,2024-04-13 05:08:43,pending,NA,2024-04-04 16:35:00
adbcpostgresql,0.8.0,2024-04-13 05:08:43,human,UL,2023-11-10 04:06:00
animint2,2023.3.10,2024-04-13 05:08:43,human,UL,2023-03-12
bib2df,1.1.2.0,2024-04-13 05:08:43,waiting,NA,2024-04-08 16:58:00
blockcluster,4.5.5,2024-04-13 05:08:43,human,UL,2024-02-23 14:08:00
cargo,0.3.12,2024-04-13 05:08:43,human,UL,2022-09-28
cgalMeshes,2.2.0,2024-04-13 05:08:43,human,UL,2023-06-24
climate,1.1.0,2024-04-13 05:08:43,human,UL,2022-10-12
clpAPI,1.3.2,2024-04-13 05:08:43,human,UL,2022-10-21
coala,0.7.1,2024-04-13 05:08:43,human,UL,2022-12-30
connections,0.1.1,2024-04-13 05:08:43,human,UL,2023-12-16 00:35:00
cplexAPI,1.5.1,2024-04-13 05:08:43,human,UL,2022-10-21
dodgr,0.2.21,2024-04-13 05:08:43,human,UL,2023-06-01
et.nwfva,0.1.1,2024-04-13 05:08:43,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2024-04-13 05:08:43,human,UL,2022-11-18
flexsurv,2.3,2024-04-13 05:08:43,waiting,NA,2024-04-05 17:08:00
formatters,0.5.6,2024-04-13 05:08:43,waiting,NA,2024-04-10 18:14:00
frailtypack,3.6.1,2024-04-13 05:08:43,pending,NA,2024-04-11 10:34:00
fritools,4.0.0,2024-04-13 05:08:43,human,UL,2022-10-12
future.mirai,0.2.0,2024-04-13 05:08:43,newbies,NA,2024-04-12 21:39:00
gdalraster,1.0.0,2024-04-13 05:08:43,human,UL,2023-05-05
gifski,1.12.0-2,2024-04-13 05:08:43,human,UL,2023-08-09
gpboost,1.4.0.1,2024-04-13 05:08:43,inspect,NA,2024-04-12 16:00:00
gpuR,2.0.4,2024-04-13 05:08:43,pending,NA,2024-04-11 03:51:00
gpuR,2.0.4,2024-04-13 05:08:43,waiting,NA,2024-04-10 17:34:00
login,0.9.1,2024-04-13 05:08:43,newbies,NA,2024-04-12 18:12:00
longreadvqs,0.1.2,2024-04-13 05:08:43,newbies,NA,2024-04-12 20:53:00
luajr,0.1.6,2024-04-13 05:08:43,human,UL,2024-02-23 12:31:00
mMARCH.AC,2.9.2.0,2024-04-13 05:08:43,human,UL,2023-07-07
mdsdt,1.3,2024-04-13 05:08:43,human,UL,2023-10-15 16:52:00
messydates,0.4.0,2024-04-13 05:08:43,waiting,NA,2024-04-05 15:38:00
moderate.mediation,0.0.7,2024-04-13 05:08:43,human,UL,2023-11-27 20:30:00
optimall,1.1.0,2024-04-13 05:08:43,newbies,NA,2024-04-12 20:29:00
pretest,0.2,2024-04-13 05:08:43,human,UL,2023-10-16 21:38:00
ravetools,0.1.5,2024-04-13 05:08:43,pending,NA,2024-03-19 13:06:00
recalibratiNN,0.2.0,2024-04-13 05:08:43,newbies,NA,2024-04-12 18:14:00
reticulate,1.36.0,2024-04-13 05:08:43,waiting,NA,2024-04-09 18:48:00
sccore,1.0.3,2024-04-13 05:08:43,human,UL,2023-03-12
spOccupancy,0.7.4,2024-04-13 05:08:43,inspect,NA,2024-04-12 00:26:00
tictoc,1.2,2024-04-13 05:08:43,human,UL,2024-02-22 10:15:00
vectorsurvR,0.1.0,2024-04-13 05:08:43,newbies,NA,2024-04-13 01:48:00
vivid,0.2.6,2024-04-13 05:08:43,human,UL,2023-04-03
yodel,1.0.0,2024-04-13 05:08:43,newbies,NA,2024-04-12 22:05:00
