package,version,snapshot_time,folder,subfolder,submission_time
EpiNow2,1.3.3,2023-08-24 11:17:45,human,UL,2022-11-01
GEOmap,2.5-4,2023-08-24 11:17:45,waiting,NA,2023-08-19 14:07:00
GLMMselect,1.2.0,2023-08-24 11:17:45,waiting,NA,2023-08-24 02:50:00
GxEprs,1.0,2023-08-24 11:17:45,newbies,NA,2023-08-23 08:04:00
RTLknitr,1.0.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 08:51:00
Rfast,2.0.8,2023-08-24 11:17:45,human,UL,2023-06-25 17:58:00
TreeDist,2.6.3,2023-08-24 11:17:45,waiting,NA,2023-08-18 16:19:00
animint2,2023.3.10,2023-08-24 11:17:45,human,UL,2023-03-12 03:04:00
bsgof,0.23.8,2023-08-24 11:17:45,newbies,NA,2023-08-24 09:14:00
cargo,0.3.12,2023-08-24 11:17:45,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-08-24 11:17:45,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-08-24 11:17:45,human,UL,2022-10-12
clpAPI,1.3.2,2023-08-24 11:17:45,human,UL,2022-10-21
coala,0.7.1,2023-08-24 11:17:45,human,UL,2022-12-30
countsplit,4.0.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 01:56:00
cplexAPI,1.5.1,2023-08-24 11:17:45,human,UL,2022-10-21
crov,0.3.0,2023-08-24 11:17:45,waiting,NA,2023-08-22 00:33:00
ddst,1.6.10,2023-08-24 11:17:45,waiting,NA,2023-08-21 00:24:00
dodgr,0.2.21,2023-08-24 11:17:45,human,UL,2023-06-01 16:00:00
et.nwfva,0.1.1,2023-08-24 11:17:45,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-08-24 11:17:45,human,UL,2022-11-18
formatters,0.5.2,2023-08-24 11:17:45,pretest,NA,2023-08-24 11:13:00
fritools,4.0.0,2023-08-24 11:17:45,human,UL,2022-10-12
gRbase,2.0.0,2023-08-24 11:17:45,waiting,NA,2023-08-22 10:07:00
gadget3,0.10-1,2023-08-24 11:17:45,waiting,NA,2023-08-24 11:00:00
gap.datasets,0.0.6,2023-08-24 11:17:45,waiting,NA,2023-08-19 21:30:00
gdalraster,1.0.0,2023-08-24 11:17:45,human,UL,2023-05-05 01:19:00
gifski,1.12.0-2,2023-08-24 11:17:45,human,UL,2023-08-09 12:13:00
h3lib,0.1.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 08:24:00
lamle,0.3.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 11:05:00
lmomco,2.4.10,2023-08-24 11:17:45,waiting,NA,2023-08-22 05:27:00
mMARCH.AC,2.9.2.0,2023-08-24 11:17:45,human,UL,2023-07-07 16:37:00
minioclient,0.0.5,2023-08-24 11:17:45,inspect,NA,2023-08-12 20:00:00
modelsummary,1.4.2,2023-08-24 11:17:45,waiting,NA,2023-08-16 03:31:00
mvtnorm,1.2-3,2023-08-24 11:17:45,waiting,NA,2023-08-17 11:33:00
ntsDists,1.0.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 09:59:00
parfm,2.7.7,2023-08-24 11:17:45,human,UL,2022-11-25
paws,1.0.2,2023-08-24 11:17:45,waiting,NA,2023-08-09 14:51:00
pedtools,2.3.0,2023-08-24 11:17:45,pretest,NA,2023-08-24 11:08:00
periscope2,0.1.3,2023-08-24 11:17:45,newbies,NA,2023-08-23 16:05:00
pesel,0.7.5,2023-08-24 11:17:45,waiting,NA,2023-08-14 11:09:00
povmap,1.0.0,2023-08-24 11:17:45,newbies,NA,2023-08-24 08:40:00
provenance,4.3,2023-08-24 11:17:45,inspect,NA,2023-08-23 10:07:00
rbi.helpers,0.4.0,2023-08-24 11:17:45,waiting,NA,2023-08-19 09:28:00
sccore,1.0.3,2023-08-24 11:17:45,human,UL,2023-03-12 23:47:00
setartree,0.2.1,2023-08-24 11:17:45,inspect,NA,2023-08-24 09:52:00
spMaps,0.4.1,2023-08-24 11:17:45,pretest,NA,2023-08-24 11:10:00
spNetwork,0.4.3.8,2023-08-24 11:17:45,inspect,NA,2023-08-23 10:55:00
spectralR,0.1.3,2023-08-24 11:17:45,pretest,NA,2023-08-24 11:08:00
swfscMisc,1.6.5,2023-08-24 11:17:45,waiting,NA,2023-08-22 22:07:00
syllogi,1.0.1,2023-08-24 11:17:45,newbies,NA,2023-08-23 23:17:00
tsfeatures,1.1.1,2023-08-24 11:17:45,waiting,NA,2023-08-23 18:12:00
vivid,0.2.6,2023-08-24 11:17:45,human,UL,2023-04-03 19:00:00
