package,version,snapshot_time,folder,subfolder,submission_time
assembly,0.1.5,2022-09-15 12:26:36,human,UL,2022-08-18 14:24:00
atime,2022.9.8,2022-09-15 12:26:36,waiting,NA,2022-09-14 07:42:00
attachment,0.3.0,2022-09-15 12:26:36,pending,NA,2022-09-07 12:22:00
bartMachineJARs,1.2.1,2022-09-15 12:26:36,waiting,NA,2022-09-13 22:26:00
binspp,0.1.22,2022-09-15 12:26:36,waiting,NA,2022-08-09 16:41:00
cargo,0.3.0,2022-09-15 12:26:36,inspect,NA,2022-08-05 13:50:00
compareMCMCs,0.5.0,2022-09-15 12:26:36,inspect,NA,2022-08-25 21:07:00
FDboost,1.1-1,2022-09-15 12:26:36,inspect,NA,2022-09-11 00:27:00
flipscores,1.2.0,2022-09-15 12:26:36,human,UL,2022-08-11 13:24:00
fritools,3.7.1,2022-09-15 12:26:36,pending,NA,2022-09-11 12:30:00
fuzzySim,4.81,2022-09-15 12:26:36,waiting,NA,2022-09-01 12:37:00
GWASinlps,2.1,2022-09-15 12:26:36,pending,NA,2022-09-14 18:47:00
igraph,1.3.5,2022-09-15 12:26:36,waiting,NA,2022-09-09 16:41:00
IsoplotRgui,5.0,2022-09-15 12:26:36,publish,NA,2022-09-15 12:17:00
migraph,0.11.2,2022-09-15 12:26:36,human,UL,2022-09-12 14:27:00
migraph,0.11.2.pdf,2022-09-15 12:26:36,human,UL,2022-09-12 14:14:00
mypdf1,0.7,2022-09-15 12:26:36,waiting,NA,2022-09-06 15:22:00
net4pg,0.1.1,2022-09-15 12:26:36,human,UL,2022-09-02 09:40:00
nhdplusTools,0.5.7,2022-09-15 12:26:36,inspect,NA,2022-09-13 18:47:00
ProPublicaR,1.1.2,2022-09-15 12:26:36,inspect,NA,2022-09-13 17:51:00
RandomFields,3.3.18,2022-09-15 12:26:36,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-09-15 12:26:36,human,UL,2022-05-04 20:06:00
runner,0.4.2,2022-09-15 12:26:36,pending,NA,2022-09-13 19:10:00
salso,0.3.9,2022-09-15 12:26:36,waiting,NA,2022-07-03 00:00:00
scoringRules,1.0.2,2022-09-15 12:26:36,waiting,NA,2022-09-13 13:22:00
surveyvoi,1.0.5,2022-09-15 12:26:36,pending,NA,2022-09-14 16:42:00
vapour,0.9.0,2022-09-15 12:26:36,pending,NA,2022-09-13 15:22:00
xhaz,2.0.1,2022-09-15 12:26:36,waiting,NA,2022-09-12 23:55:00
zoo,1.8-11,2022-09-15 12:26:36,waiting,NA,2022-09-15 10:05:00
