package,version,snapshot_time,folder,subfolder,submission_time
BeeBDC,1.0.0,2023-11-08 21:19:19,human,UL,2023-09-13 08:55:00
CLSIEP15,0.1.0,2023-11-08 21:19:19,pretest,NA,2023-11-08 19:54:00
EpiNow2,1.3.3,2023-11-08 21:19:19,human,UL,2022-11-01
FjordLight,0.6,2023-11-08 21:19:19,pretest,NA,2023-11-08 20:28:00
NonlinearRDD,0.0.4,2023-11-08 21:19:19,waiting,NA,2023-11-01 13:50:00
PBSmodelling,2.69.3,2023-11-08 21:19:19,waiting,NA,2023-10-26 17:46:00
RcppCGAL,5.6.0,2023-11-08 21:19:19,pending,NA,2023-11-08 06:23:00
Rfast,2.0.8,2023-11-08 21:19:19,human,UL,2023-06-25 16:58:00
Rfast,2.1.0,2023-11-08 21:19:19,pending,NA,2023-11-08 13:41:00
adbcpostgresql,0.6.0,2023-11-08 21:19:19,human,UL,2023-08-31 16:54:00
animint2,2023.3.10,2023-11-08 21:19:19,human,UL,2023-03-12
canvasXpress,1.46.9-1,2023-11-08 21:19:19,inspect,NA,2023-11-08 19:00:00
cargo,0.3.12,2023-11-08 21:19:19,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-11-08 21:19:19,human,UL,2023-06-24 20:23:00
cheem,0.4.0.0,2023-11-08 21:19:19,pretest,NA,2023-11-08 20:13:00
climate,1.1.0,2023-11-08 21:19:19,human,UL,2022-10-12
clpAPI,1.3.2,2023-11-08 21:19:19,human,UL,2022-10-21
coala,0.7.1,2023-11-08 21:19:19,human,UL,2022-12-30
comradesOO,0.1.1,2023-11-08 21:19:19,waiting,NA,2023-11-03 13:56:00
cplexAPI,1.5.1,2023-11-08 21:19:19,human,UL,2022-10-21
dodgr,0.2.21,2023-11-08 21:19:19,human,UL,2023-06-01 15:00:00
dualScale,1.0.0,2023-11-08 21:19:19,pretest,NA,2023-11-08 19:56:00
et.nwfva,0.1.1,2023-11-08 21:19:19,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-11-08 21:19:19,human,UL,2022-11-18
fritools,4.0.0,2023-11-08 21:19:19,human,UL,2022-10-12
gdalraster,1.0.0,2023-11-08 21:19:19,human,UL,2023-05-05
ggformula,0.12.0,2023-11-08 21:19:19,waiting,NA,2023-11-05 01:22:00
gifski,1.12.0-2,2023-11-08 21:19:19,human,UL,2023-08-09 11:13:00
lavaanExtra,0.1.9.pdf,2023-11-08 21:19:19,human,UL,2023-10-15 15:38:00
mMARCH.AC,2.9.2.0,2023-11-08 21:19:19,human,UL,2023-07-07 15:37:00
mdsdt,1.3,2023-11-08 21:19:19,human,UL,2023-10-15 15:52:00
netmhc2pan,1.3.2,2023-11-08 21:19:19,inspect,NA,2023-11-08 17:26:00
parfm,2.7.7,2023-11-08 21:19:19,human,UL,2022-11-25
pracma,2.4.4,2023-11-08 21:19:19,recheck,NA,2023-11-08 19:15:00
pretest,0.2,2023-11-08 21:19:19,human,UL,2023-10-16 20:38:00
recurse,1.2.0,2023-11-08 21:19:19,inspect,NA,2023-11-08 17:09:00
rliger,1.0.1,2023-11-08 21:19:19,pretest,NA,2023-11-08 20:00:00
sccore,1.0.3,2023-11-08 21:19:19,human,UL,2023-03-12
text2vec,0.6.4,2023-11-08 21:19:19,waiting,NA,2023-10-31 12:17:00
vivid,0.2.6,2023-11-08 21:19:19,human,UL,2023-04-03
