package,version,snapshot_time,folder,subfolder,submission_time
BeeBDC,1.0.0,2023-10-24 20:24:29,human,UL,2023-09-13 09:55:00
EpiNow2,1.3.3,2023-10-24 20:24:29,human,UL,2022-11-01
Guerry,1.8.3,2023-10-24 20:24:29,newbies,NA,2023-10-24 18:56:00
NonlinearRDD,0.0.2,2023-10-24 20:24:29,newbies,NA,2023-10-24 09:55:00
Rfast,2.0.8,2023-10-24 20:24:29,human,UL,2023-06-25 17:58:00
SSN2,0.1.0,2023-10-24 20:24:29,newbies,NA,2023-10-24 19:55:00
SeedMatchR,1.1.1,2023-10-24 20:24:29,newbies,NA,2023-10-24 16:17:00
TaxaNorm,2.2,2023-10-24 20:24:29,newbies,NA,2023-10-24 19:08:00
adbcpostgresql,0.6.0,2023-10-24 20:24:29,human,UL,2023-08-31 17:54:00
animint2,2023.3.10,2023-10-24 20:24:29,human,UL,2023-03-12
bayesmlogit,1.0.0,2023-10-24 20:24:29,newbies,NA,2023-10-24 16:41:00
biomartr,1.0.6,2023-10-24 20:24:29,inspect,NA,2023-10-24 18:06:00
cargo,0.3.12,2023-10-24 20:24:29,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-10-24 20:24:29,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-10-24 20:24:29,human,UL,2022-10-12
climenv,1.0.0,2023-10-24 20:24:29,newbies,NA,2023-10-24 11:12:00
clpAPI,1.3.2,2023-10-24 20:24:29,human,UL,2022-10-21
coala,0.7.1,2023-10-24 20:24:29,human,UL,2022-12-30
collinear,1.0.1,2023-10-24 20:24:29,human,VW,2023-10-24 09:37:00
cophescan,1.3.2,2023-10-24 20:24:29,newbies,NA,2023-10-24 12:33:00
cplexAPI,1.5.1,2023-10-24 20:24:29,human,UL,2022-10-21
cxr,1.1.1,2023-10-24 20:24:29,inspect,NA,2023-10-24 12:32:00
deduped,0.1.4,2023-10-24 20:24:29,newbies,NA,2023-10-24 04:28:00
dodgr,0.2.21,2023-10-24 20:24:29,human,UL,2023-06-01 16:00:00
et.nwfva,0.1.1,2023-10-24 20:24:29,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-10-24 20:24:29,human,UL,2022-11-18
fritools,4.0.0,2023-10-24 20:24:29,human,UL,2022-10-12
gdalraster,1.0.0,2023-10-24 20:24:29,human,UL,2023-05-05 01:19:00
gifski,1.12.0-2,2023-10-24 20:24:29,human,UL,2023-08-09 12:13:00
handcodeR,0.1.2,2023-10-24 20:24:29,pretest,NA,2023-10-24 20:03:00
lavaanExtra,0.1.9.pdf,2023-10-24 20:24:29,human,UL,2023-10-15 16:38:00
mMARCH.AC,2.9.2.0,2023-10-24 20:24:29,human,UL,2023-07-07 16:37:00
mdsdt,1.3,2023-10-24 20:24:29,human,UL,2023-10-15 16:52:00
osdatahub,0.2.0,2023-10-24 20:24:29,newbies,NA,2023-10-24 11:27:00
parfm,2.7.7,2023-10-24 20:24:29,human,UL,2022-11-25
pedFamilias,0.1.0,2023-10-24 20:24:29,newbies,NA,2023-10-24 11:02:00
pretest,0.2,2023-10-24 20:24:29,human,UL,2023-10-16 21:38:00
rivnet,0.3.3,2023-10-24 20:24:29,inspect,NA,2023-10-24 15:52:00
sccore,1.0.3,2023-10-24 20:24:29,human,UL,2023-03-12
tidySEM,0.2.6,2023-10-24 20:24:29,recheck,NA,2023-10-24 19:57:00
vivid,0.2.6,2023-10-24 20:24:29,human,UL,2023-04-03
withr,2.5.2,2023-10-24 20:24:29,waiting,NA,2023-10-24 10:51:00
