package,version,snapshot_time,folder,subfolder,submission_time
ACV,1.0.1,2022-03-30 18:27:49,newbies,NA,2022-03-30 07:08:00
apcf,0.2.0,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:14:00
babelgene,22.3,2022-03-30 18:27:49,publish,NA,2022-03-30 15:47:00
bbotk,0.5.2,2022-03-30 18:27:49,waiting,NA,2022-03-28 07:59:00
bigtabulate,1.1.7,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:02:00
brokenstick,2.1.0,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:01:00
broom.mixed,0.2.9.4,2022-03-30 18:27:49,inspect,NA,2022-03-30 14:38:00
CondCopulas,0.1.1,2022-03-30 18:27:49,newbies,NA,2022-03-30 11:07:00
CorMID,0.1.4,2022-03-30 18:27:49,newbies,NA,2022-03-30 10:00:00
covid19br,0.1.4,2022-03-30 18:27:49,pending,NA,2022-03-30 12:11:00
DEM,0.0.0.1,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:13:00
elbird,0.1.0,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:20:00
EVI,0.1.1-4,2022-03-30 18:27:49,newbies,NA,2022-03-30 13:10:00
flimo,0.1.0,2022-03-30 18:27:49,newbies,NA,2022-03-30 14:04:00
FlywayNet,0.1.1,2022-03-30 18:27:49,waiting,NA,2022-03-14 17:25:00
hgutils,0.2.11,2022-03-30 18:27:49,inspect,NA,2022-03-30 13:14:00
investr,1.4.1,2022-03-30 18:27:49,newbies,NA,2022-03-30 13:54:00
JLPM,1.0.1,2022-03-30 18:27:49,inspect,NA,2022-03-30 14:12:00
KODAMA,1.9,2022-03-30 18:27:49,inspect,NA,2022-03-29 13:49:00
MCMCpack,1.6-2,2022-03-30 18:27:49,pending,NA,2022-03-30 11:28:00
MLVSBM,0.2.3,2022-03-30 18:27:49,waiting,NA,2022-03-30 09:19:00
OPC,0.0.1,2022-03-30 18:27:49,newbies,NA,2022-03-30 14:43:00
plgp,1.1-8,2022-03-30 18:27:49,waiting,NA,2022-03-29 22:33:00
pspatreg,1.0.0,2022-03-30 18:27:49,inspect,NA,2022-03-30 13:51:00
qmix,0.1.2.1,2022-03-30 18:27:49,inspect,NA,2022-03-30 13:36:00
RcppAlgos,2.5.3,2022-03-30 18:27:49,waiting,NA,2022-03-30 13:54:00
rstantools,2.2.0,2022-03-30 18:27:49,waiting,NA,2022-03-23 20:18:00
sedproxy,0.7.3,2022-03-30 18:27:49,pretest,NA,2022-03-30 16:00:00
sinew,0.4.0,2022-03-30 18:27:49,waiting,NA,2022-03-27 20:02:00
socialranking,0.1.0,2022-03-30 18:27:49,newbies,NA,2022-03-30 07:51:00
SpatialGEV,0.0.0.9000,2022-03-30 18:27:49,inspect,NA,2022-03-30 15:46:00
svrep,0.1.0,2022-03-30 18:27:49,newbies,NA,2022-03-30 13:06:00
texPreview,2.0.0,2022-03-30 18:27:49,waiting,NA,2022-03-29 01:00:00
tippy,1.0.0,2022-03-30 18:27:49,waiting,NA,2022-03-26 17:50:00
