package,version,snapshot_time,folder,subfolder,submission_time
AHPWR,0.1.0,2022-12-06 14:27:45,human,BA,2022-12-06 11:16:00
airGRdatasets,0.1.3,2022-12-06 14:27:45,publish,NA,2022-12-02 14:43:00
arrow,10.0.1,2022-12-06 14:27:45,recheck,NA,2022-12-06 13:00:00
bcfrailph,0.1.1,2022-12-06 14:27:45,waiting,NA,2022-12-01 15:56:00
boot.pval,0.4.1,2022-12-06 14:27:45,inspect,NA,2022-12-06 13:54:00
cargo,0.3.12,2022-12-06 14:27:45,inspect,NA,2022-09-28 05:53:00
climate,1.1.0,2022-12-06 14:27:45,pending,NA,2022-10-12 14:28:00
clpAPI,1.3.2,2022-12-06 14:27:45,human,UL,2022-10-21 13:20:00
cplexAPI,1.5.1,2022-12-06 14:27:45,human,UL,2022-10-21 13:23:00
DBERlibR,0.1.3,2022-12-06 14:27:45,human,BA,2022-12-06 10:52:00
EpiNow2,1.3.3,2022-12-06 14:27:45,human,UL,2022-11-01 15:20:00
estimateW,0.0.1,2022-12-06 14:27:45,publish,NA,2022-12-06 05:52:00
et.nwfva,0.1.1,2022-12-06 14:27:45,human,UL,2022-11-22 09:51:00
factset.protobuf.stachextensions,1.0.2,2022-12-06 14:27:45,pending,NA,2022-11-18 12:46:00
fritools,4.0.0,2022-12-06 14:27:45,pending,NA,2022-10-12 14:47:00
fwildclusterboot,0.12.1,2022-12-06 14:27:45,pending,NA,2022-11-20 10:13:00
gadget3,0.8-4,2022-12-06 14:27:45,human,VW,2022-11-29 11:14:00
gausscov,1.0.0,2022-12-06 14:27:45,waiting,NA,2022-12-01 17:29:00
Ghat,0.2.0,2022-12-06 14:27:45,waiting,NA,2022-11-25 11:48:00
lemon,0.5.0,2022-12-06 14:27:45,waiting,NA,2022-12-05 15:25:00
LMMELSM,0.2.0,2022-12-06 14:27:45,waiting,NA,2022-11-11 20:32:00
locpol,0.8.0,2022-12-06 14:27:45,waiting,NA,2022-11-25 23:22:00
mcbette,1.15.1,2022-12-06 14:27:45,waiting,NA,2022-10-28 13:18:00
MOCHA,0.1.0,2022-12-06 14:27:45,human,BA,2022-12-06 09:12:00
NPCox,1.1,2022-12-06 14:27:45,human,BA,2022-12-06 13:06:00
parfm,2.7.7,2022-12-06 14:27:45,human,UL,2022-11-25 13:44:00
pensim,1.3.6,2022-12-06 14:27:45,inspect,NA,2022-12-06 13:38:00
qgcomp,2.10.1,2022-12-06 14:27:45,waiting,NA,2022-12-02 18:30:00
r2social,1.0,2022-12-06 14:27:45,human,BA,2022-12-06 09:04:00
rcites,1.3.0,2022-12-06 14:27:45,waiting,NA,2022-12-02 15:02:00
rcssci,0.3.0,2022-12-06 14:27:45,waiting,NA,2022-11-07 17:50:00
rSRD,0.1.2,2022-12-06 14:27:45,human,BA,2022-12-06 09:39:00
SIMplyBee,0.3.0,2022-12-06 14:27:45,human,BA,2022-12-06 10:48:00
transform.hazards,0.1.0,2022-12-06 14:27:45,human,BA,2022-12-06 11:30:00
units,0.8-1,2022-12-06 14:27:45,waiting,NA,2022-12-04 21:37:00
