package,version,snapshot_time,folder,subfolder,submission_time
AutoTransQF,0.1.3,2023-09-15 14:32:14,newbies,NA,2023-09-14 21:51:00
BFpack,1.2.2,2023-09-15 14:32:14,pending,NA,2023-09-14 13:25:00
BeeBDC,1.0.0,2023-09-15 14:32:14,human,UL,2023-09-13 09:55:00
BeeBDC,1.0.0,2023-09-15 14:32:14,newbies,NA,2023-09-15 08:57:00
BsMD,2023.920,2023-09-15 14:32:14,pending,NA,2023-09-14 08:07:00
CICI,0.9.1,2023-09-15 14:32:14,newbies,NA,2023-09-15 11:25:00
EpiNow2,1.3.3,2023-09-15 14:32:14,human,UL,2022-11-01
LearnSL,1.0.0,2023-09-15 14:32:14,newbies,NA,2023-09-15 01:17:00
MBMethPred,0.1.4.2,2023-09-15 14:32:14,publish,NA,2023-09-08 13:26:00
MultiObjMatch,0.1.2,2023-09-15 14:32:14,inspect,NA,2023-09-15 13:06:00
QCA,3.21,2023-09-15 14:32:14,pending,NA,2023-09-14 14:31:00
RFCCA,1.0.11,2023-09-15 14:32:14,pending,NA,2023-09-13 17:44:00
Rfast,2.0.8,2023-09-15 14:32:14,human,UL,2023-06-25 17:58:00
Rlgt,0.2-1,2023-09-15 14:32:14,pending,NA,2023-09-15 09:21:00
TreatmentPatterns,2.5.2,2023-09-15 14:32:14,inspect,NA,2023-09-15 13:01:00
actxps,1.3.0,2023-09-15 14:32:14,publish,NA,2023-09-15 14:07:00
adbcpostgresql,0.6.0,2023-09-15 14:32:14,human,UL,2023-08-31 17:54:00
animint2,2023.3.10,2023-09-15 14:32:14,human,UL,2023-03-12
appsheet,0.1.0,2023-09-15 14:32:14,newbies,NA,2023-09-14 21:33:00
arrow,13.0.0.1,2023-09-15 14:32:14,pending,NA,2023-09-15 10:54:00
baldur,0.0.3,2023-09-15 14:32:14,inspect,NA,2023-09-12 18:27:00
cargo,0.3.12,2023-09-15 14:32:14,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-09-15 14:32:14,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-09-15 14:32:14,human,UL,2022-10-12
clpAPI,1.3.2,2023-09-15 14:32:14,human,UL,2022-10-21
cmsaf,3.5.0,2023-09-15 14:32:14,pretest,NA,2023-09-15 14:17:00
cmsafops,1.3.0,2023-09-15 14:32:14,pretest,NA,2023-09-15 14:18:00
cmsafvis,1.2.0,2023-09-15 14:32:14,pretest,NA,2023-09-15 14:17:00
coala,0.7.1,2023-09-15 14:32:14,human,UL,2022-12-30
cplexAPI,1.5.1,2023-09-15 14:32:14,human,UL,2022-10-21
dlookr,0.6.3,2023-09-15 14:32:14,inspect,NA,2023-09-15 00:57:00
dodgr,0.2.21,2023-09-15 14:32:14,human,UL,2023-06-01 16:00:00
ebest,0.1.0,2023-09-15 14:32:14,newbies,NA,2023-09-15 00:51:00
et.nwfva,0.1.1,2023-09-15 14:32:14,human,UL,2022-11-22
eyetrackingR,0.2.1,2023-09-15 14:32:14,inspect,NA,2023-09-15 14:15:00
factset.protobuf.stachextensions,1.0.2,2023-09-15 14:32:14,human,UL,2022-11-18
fdaSP,1.0,2023-09-15 14:32:14,newbies,NA,2023-09-15 09:16:00
fritools,4.0.0,2023-09-15 14:32:14,human,UL,2022-10-12
gdalraster,1.0.0,2023-09-15 14:32:14,human,UL,2023-05-05 01:19:00
ggRtsy,0.1.0,2023-09-15 14:32:14,newbies,NA,2023-09-14 18:35:00
gifski,1.12.0-2,2023-09-15 14:32:14,human,UL,2023-08-09 12:13:00
gllvm,1.4.3,2023-09-15 14:32:14,waiting,NA,2023-09-11 13:28:00
gtfsrouter,0.1.2,2023-09-15 14:32:14,pretest,NA,2023-09-15 14:29:00
kernelshap,0.3.8,2023-09-15 14:32:14,inspect,NA,2023-09-13 13:37:00
mMARCH.AC,2.9.2.0,2023-09-15 14:32:14,human,UL,2023-07-07 16:37:00
nflplotR,1.2.0,2023-09-15 14:32:14,waiting,NA,2023-09-14 09:34:00
nolock,1.0.2,2023-09-15 14:32:14,newbies,NA,2023-09-15 12:18:00
parfm,2.7.7,2023-09-15 14:32:14,human,UL,2022-11-25
paws,0.4.0,2023-09-15 14:32:14,waiting,NA,2023-09-12 12:49:00
pesel,0.7.5,2023-09-15 14:32:14,waiting,NA,2023-08-14 11:09:00
renv,1.0.3,2023-09-15 14:32:14,waiting,NA,2023-09-14 02:55:00
restatapi,0.22.0,2023-09-15 14:32:14,pending,NA,2023-09-15 00:48:00
sccore,1.0.3,2023-09-15 14:32:14,human,UL,2023-03-12
tectonicr,0.2.93,2023-09-15 14:32:14,waiting,NA,2023-09-12 15:33:00
tokenizers.bpe,0.1.3,2023-09-15 14:32:14,pending,NA,2023-09-15 10:54:00
unicol,0.2.0,2023-09-15 14:32:14,publish,NA,2023-09-15 00:06:00
vivid,0.2.6,2023-09-15 14:32:14,human,UL,2023-04-03 19:00:00
zen4R,0.9,2023-09-15 14:32:14,waiting,NA,2023-09-04 21:14:00
