package,version,snapshot_time,folder,subfolder,submission_time
actilifecounts,1.0.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 16:46:00
AHMbook,0.2.6,2022-05-28 19:23:59,waiting,NA,2022-05-06 02:00:00
ASV,1.0.0,2022-05-28 19:23:59,newbies,NA,2022-05-28 01:15:00
babsim.hospital,11.8.8,2022-05-28 19:23:59,inspect,NA,2022-05-27 15:56:00
bcpa,1.3.2,2022-05-28 19:23:59,inspect,NA,2022-05-27 17:32:00
bioimagetools,1.1.8,2022-05-28 19:23:59,inspect,NA,2022-05-27 16:13:00
CausalModels,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 22:25:00
cccm,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 13:48:00
CERFIT,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 22:37:00
chemodiv,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 13:30:00
deformula,0.1.2,2022-05-28 19:23:59,inspect,NA,2022-05-28 12:22:00
deformula,0.1.2,2022-05-28 19:23:59,waiting,NA,2022-05-28 14:57:00
eadrm,0.1.4,2022-05-28 19:23:59,inspect,NA,2022-05-28 11:29:00
EDIutils,1.0.0,2022-05-28 19:23:59,inspect,NA,2022-05-27 21:17:00
ExplodeLayout,0.1.1,2022-05-28 19:23:59,inspect,NA,2022-05-28 01:02:00
fasano.franceschini.test,2.0.0,2022-05-28 19:23:59,waiting,NA,2022-05-28 05:21:00
gghalves,0.1.3,2022-05-28 19:23:59,waiting,NA,2022-05-27 20:08:00
kaigiroku,0.5,2022-05-28 19:23:59,newbies,NA,2022-05-27 17:47:00
mapfit,0.9.9,2022-05-28 19:23:59,inspect,NA,2022-05-28 10:16:00
mapfit,0.9.9,2022-05-28 19:23:59,waiting,NA,2022-05-28 12:14:00
mhazard,0.2.1,2022-05-28 19:23:59,inspect,NA,2022-05-28 04:52:00
modelbased,0.8.1,2022-05-28 19:23:59,waiting,NA,2022-05-28 10:13:00
NBBttest,1.0.1,2022-05-28 19:23:59,inspect,NA,2022-05-28 03:14:00
ORKM,0.2.1.1,2022-05-28 19:23:59,waiting,NA,2022-05-26 14:14:00
parameters,0.18.1,2022-05-28 19:23:59,inspect,NA,2022-05-28 10:05:00
pedometrics,0.12.0,2022-05-28 19:23:59,inspect,NA,2022-05-28 16:11:00
persDx,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 07:49:00
portvine,1.0.1,2022-05-28 19:23:59,newbies,NA,2022-05-27 01:54:00
psychometric,2.3,2022-05-28 19:23:59,newbies,NA,2022-05-27 17:58:00
PUPMSI,0.1.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 13:06:00
RandomFields,3.3.18,2022-05-28 19:23:59,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-05-28 19:23:59,human,UL,2022-05-04 20:06:00
RcppFaddeeva,0.2.2,2022-05-28 19:23:59,newbies,NA,2022-05-28 03:22:00
smaa,0.3-1,2022-05-28 19:23:59,newbies,NA,2022-05-27 19:57:00
sorvi,0.8.20,2022-05-28 19:23:59,waiting,NA,2022-05-28 08:19:00
speff2trial,1.0.5,2022-05-28 19:23:59,inspect,NA,2022-05-28 01:52:00
spikeSlabGAM,1.1-18,2022-05-28 19:23:59,newbies,NA,2022-05-27 18:05:00
SPOTMisc,1.19.26,2022-05-28 19:23:59,waiting,NA,2022-05-27 23:38:00
SSVS,2.0.0,2022-05-28 19:23:59,inspect,NA,2022-05-28 03:40:00
support,0.1.6,2022-05-28 19:23:59,newbies,NA,2022-05-28 03:12:00
text,0.9.90,2022-05-28 19:23:59,inspect,NA,2022-05-28 10:26:00
TORDs,1.0.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 13:12:00
tracee,0.0.1,2022-05-28 19:23:59,newbies,NA,2022-05-27 13:25:00
uniah,1.1,2022-05-28 19:23:59,inspect,NA,2022-05-28 08:00:00
VAPRT,1.0.0,2022-05-28 19:23:59,newbies,NA,2022-05-27 22:03:00
