package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2024-10-03 22:22:53,human,UL,2024-09-11 08:51:00
AlignLV,0.1.0.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 20:53:00
AutoWMM,1.0.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 22:16:00
BFS,0.5.11,2024-10-03 22:22:53,inspect,NA,2024-10-02 12:13:00
BTTL,1.0.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 14:45:00
BiasedUrn,2.0.12,2024-10-03 22:22:53,human,UL,2024-05-11 09:19:00
CDsampling,0.1.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 06:06:00
CFilt,0.3.0,2024-10-03 22:22:53,waiting,NA,2024-10-02 13:48:00
Certara.VPCResults,3.0.1,2024-10-03 22:22:53,newbies,NA,2024-10-03 18:59:00
DFA,1.0.0,2024-10-03 22:22:53,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2024-10-03 22:22:53,human,UL,2024-02-22
DirectEffects,0.3,2024-10-03 22:22:53,pretest,NA,2024-10-02 16:32:00
EpiNow2,1.3.3,2024-10-03 22:22:53,human,UL,2022-11-01
FRB,2.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 15:32:00
GSEMA,0.99.1,2024-10-03 22:22:53,newbies,NA,2024-10-03 12:05:00
GTbasedIM,1.0.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 21:22:00
GeoThinneR,1.1.0,2024-10-03 22:22:53,human,special/LTO,2024-10-03 15:24:00
IRTest,2.1.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 06:05:00
Kifidi,0.1.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 14:40:00
LogicForest,2.1.0,2024-10-03 22:22:53,human,UL,2024-03-08
LogicForest,2.1.1,2024-10-03 22:22:53,human,UL,2024-03-12
RMySQL,0.10.29,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:31:00
RcppPlanc,1.0.0,2024-10-03 22:22:53,human,UL,2024-02-23
ResIN,2.0.0,2024-10-03 22:22:53,inspect,NA,2024-10-03 13:17:00
Rfast,2.0.8,2024-10-03 22:22:53,human,UL,2023-06-25
Runuran,0.40,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:42:00
SCDB,0.4.1,2024-10-03 22:22:53,recheck,NA,2024-10-03 08:40:00
SubgrpID,0.11,2024-10-03 22:22:53,human,UL,2024-01-17
SudokuDesigns,1.0.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 21:09:00
TreatmentPatterns,2.6.8,2024-10-03 22:22:53,human,UL,2024-08-23 15:15:00
VIGoR,1.1.4,2024-10-03 22:22:53,human,UL,2024-05-28 12:39:00
VisCov,1.4.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 17:01:00
adbcpostgresql,0.8.0,2024-10-03 22:22:53,human,UL,2023-11-10
admtools,0.4.0,2024-10-03 22:22:53,recheck,NA,2024-10-03 12:29:00
aftgee,1.2.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 22:10:00
animint2,2023.3.10,2024-10-03 22:22:53,human,UL,2023-03-12
antiword,1.3.4,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:37:00
askpass,1.2.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:37:00
av,0.9.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:37:00
badgen,1.0.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:37:00
base64,2.0.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:36:00
bcrypt,1.2.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 18:16:00
bigergm,1.2.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 21:10:00
bitops,1.0-9,2024-10-03 22:22:53,recheck,NA,2024-10-03 15:27:00
blockcluster,4.5.5,2024-10-03 22:22:53,human,UL,2024-02-23
brotli,1.3.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:36:00
cards,0.3.0,2024-10-03 22:22:53,recheck,NA,2024-10-03 05:12:00
cargo,0.3.12,2024-10-03 22:22:53,human,UL,2022-09-28
centerline,0.2,2024-10-03 22:22:53,waiting,NA,2024-10-01 06:08:00
cgalMeshes,2.2.0,2024-10-03 22:22:53,human,UL,2023-06-24
cld2,1.2.5,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:36:00
climate,1.1.0,2024-10-03 22:22:53,human,UL,2022-10-12
clpAPI,1.3.2,2024-10-03 22:22:53,human,UL,2022-10-21
cmmr,1.0.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 21:35:00
coala,0.7.1,2024-10-03 22:22:53,human,UL,2022-12-30
commonmark,1.9.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:35:00
compound.Cox,3.31,2024-10-03 22:22:53,pretest,NA,2024-10-03 06:11:00
connections,0.1.1,2024-10-03 22:22:53,human,UL,2023-12-16
cplexAPI,1.5.1,2024-10-03 22:22:53,human,UL,2022-10-21
credentials,2.0.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:35:00
dataCompare,1.0.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 07:40:00
datawizard,0.13.0,2024-10-03 22:22:53,recheck,NA,2024-10-03 10:44:00
dmPack,0.1.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 11:14:00
dodgr,0.2.21,2024-10-03 22:22:53,human,UL,2023-06-01
dotCall64,1.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 13:59:00
equateIRT,2.5.1,2024-10-03 22:22:53,recheck,NA,2024-10-03 10:16:00
et.nwfva,0.1.1,2024-10-03 22:22:53,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2024-10-03 22:22:53,human,UL,2022-11-18
fluidsynth,1.0.2,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:34:00
fritools,4.0.0,2024-10-03 22:22:53,human,UL,2022-10-12
gdalBindings,0.1.23,2024-10-03 22:22:53,human,UL,2024-04-22 15:20:00
gdalraster,1.0.0,2024-10-03 22:22:53,human,UL,2023-05-05
geosphere,1.5-20,2024-10-03 22:22:53,recheck,NA,2024-10-03 04:54:00
gerefer,0.1.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 18:00:00
ghapps,1.1.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:34:00
gifski,1.12.0-2,2024-10-03 22:22:53,human,UL,2023-08-09
heckmanGE,1.0.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 19:13:00
hunspell,3.0.5,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
igraph,2.1.0,2024-10-03 22:22:53,recheck,NA,2024-09-29 08:58:00
imanr,1.0.2,2024-10-03 22:22:53,human,UL,2024-06-19 13:02:00
jose,1.2.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
jqr,1.3.5,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
js,1.2.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
jsonld,2.2.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
kstMatrix,1.0-1,2024-10-03 22:22:53,recheck,NA,2024-10-03 17:29:00
lantrn,0.1.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 11:54:00
lnmixsurv,3.1.3,2024-10-03 22:22:53,human,UL,2024-08-23 13:10:00
luajr,0.1.6,2024-10-03 22:22:53,human,UL,2024-02-23
lulab.utils,0.0.4,2024-10-03 22:22:53,inspect,NA,2024-10-03 13:54:00
maketools,1.3.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
mdsdt,1.3,2024-10-03 22:22:53,human,UL,2023-10-15
mlpwr,1.1.1,2024-10-03 22:22:53,inspect,NA,2024-10-03 18:20:00
mlr3cluster,0.1.10,2024-10-03 22:22:53,recheck,NA,2024-10-03 18:37:00
moderate.mediation,0.0.7,2024-10-03 22:22:53,human,UL,2023-11-27
mongolite,2.8.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:33:00
mvgb,0.0.6,2024-10-03 22:22:53,human,special/gcc,2024-10-03 20:23:00
neojags,0.1.5,2024-10-03 22:22:53,pending,NA,2024-10-03 05:47:00
oglcnac,0.1.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 21:13:00
openappr,0.2.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 13:52:00
opencpu,2.2.14,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:32:00
opencv,0.4.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:32:00
pan,1.9,2024-10-03 22:22:53,human,UL,2024-07-26 16:34:00
paws.common,0.7.7,2024-10-03 22:22:53,recheck,NA,2024-10-03 17:36:00
phylotypr,0.1.0,2024-10-03 22:22:53,newbies,NA,2024-10-03 15:44:00
pretest,0.2,2024-10-03 22:22:53,human,UL,2023-10-16
prismjs,2.0.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:32:00
proffer,0.2.0,2024-10-03 22:22:53,pretest,NA,2024-10-03 17:38:00
protolite,2.3.1,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:32:00
qpdf,1.3.4,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:31:00
rasterdiv,0.3.5,2024-10-03 22:22:53,inspect,NA,2024-10-01 16:40:00
reReg,1.4.7,2024-10-03 22:22:53,pretest,NA,2024-10-03 22:10:00
redatam,0.1,2024-10-03 22:22:53,newbies,NA,2024-10-03 15:58:00
rzmq,0.9.14,2024-10-03 22:22:53,pretest,NA,2024-10-03 16:30:00
