package,version,snapshot_time,folder,subfolder,submission_time
accessibility,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 01:23:00
bayeslm,1.0.1,2022-06-28 00:20:02,newbies,NA,2022-06-27 08:38:00
CatDataAnalysis,0.1-5,2022-06-28 00:20:02,publish,NA,2022-06-27 22:45:00
CausalQueries,0.1.0,2022-06-28 00:20:02,publish,NA,2022-06-25 14:33:00
CondMVT,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-26 23:05:00
dash,0.9.5,2022-06-28 00:20:02,waiting,NA,2022-06-23 21:17:00
dCovTS,1.3,2022-06-28 00:20:02,publish,NA,2022-06-27 21:45:00
dfidx,0.0-5,2022-06-28 00:20:02,inspect,NA,2022-06-26 11:47:00
dimRed,0.2.6,2022-06-28 00:20:02,inspect,NA,2022-06-24 17:48:00
DirStats,0.1.8,2022-06-28 00:20:02,publish,NA,2022-06-27 21:31:00
fst4pg,1.0.0,2022-06-28 00:20:02,inspect,NA,2022-06-24 15:33:00
hdtg,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-26 23:03:00
HUM,2.0,2022-06-28 00:20:02,human,UL,2022-06-21 14:58:00
icrf,2.0.1,2022-06-28 00:20:02,waiting,NA,2022-06-16 08:13:00
IDEAFilter,0.1.2,2022-06-28 00:20:02,inspect,NA,2022-06-27 18:01:00
ipdw,1.0-0,2022-06-28 00:20:02,waiting,NA,2022-06-24 19:00:00
kmscv,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 08:53:00
latticeExtra,0.6-30,2022-06-28 00:20:02,inspect,NA,2022-06-25 11:56:00
multiverse,0.6.0,2022-06-28 00:20:02,inspect,NA,2022-06-25 17:43:00
nlmixr2,2.0.7,2022-06-28 00:20:02,publish,NA,2022-06-27 21:50:00
OBL,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 20:18:00
odns,1.0.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 10:04:00
pacs,0.4.7,2022-06-28 00:20:02,inspect,NA,2022-06-27 21:12:00
pkgload,1.3.0,2022-06-28 00:20:02,pretest,NA,2022-06-28 00:16:00
PRIMME,3.2-3,2022-06-28 00:20:02,newbies,NA,2022-06-27 22:46:00
qsplines,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 10:58:00
RandomFields,3.3.18,2022-06-28 00:20:02,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-06-28 00:20:02,human,UL,2022-05-04 20:06:00
SPOTMisc,1.19.40,2022-06-28 00:20:02,inspect,NA,2022-06-25 20:57:00
SqueakR,1.3.0,2022-06-28 00:20:02,waiting,NA,2022-06-25 04:22:00
statcodelists,0.9.1,2022-06-28 00:20:02,newbies,NA,2022-06-27 08:41:00
tcgaViz,1.0.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 16:54:00
tidyselect,1.1.3,2022-06-28 00:20:02,waiting,NA,2022-06-27 20:14:00
VariantScan,1.1.9,2022-06-28 00:20:02,inspect,NA,2022-06-27 13:55:00
visaOTR,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 09:59:00
VisualizeSimon2Stage,0.1.0,2022-06-28 00:20:02,newbies,NA,2022-06-26 22:33:00
WeibullR.ALT,0.7.2,2022-06-28 00:20:02,newbies,NA,2022-06-27 17:28:00
WeightIt,0.13.1,2022-06-28 00:20:02,inspect,NA,2022-06-24 19:28:00
xQTLbiolinks,1.0.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 21:20:00
yfR,1.0.0,2022-06-28 00:20:02,newbies,NA,2022-06-27 23:08:00
