package,version,snapshot_time,folder,subfolder,submission_time
BayesDLMfMRI,0.0.3,2023-08-31 21:14:25,waiting,NA,2023-08-28 02:10:00
EpiNow2,1.3.3,2023-08-31 21:14:25,human,UL,2022-11-01
GEOmap,2.5-4,2023-08-31 21:14:25,waiting,NA,2023-08-19 14:07:00
HDJM,0.1.0,2023-08-31 21:14:25,newbies,NA,2023-08-31 16:03:00
IP,0.1.1,2023-08-31 21:14:25,pending,NA,2023-08-31 15:08:00
PGRdup,0.2.3.9,2023-08-31 21:14:25,inspect,NA,2023-08-31 19:10:00
ReviewR,2.3.9,2023-08-31 21:14:25,inspect,NA,2023-08-31 19:11:00
Rfast,2.0.8,2023-08-31 21:14:25,human,UL,2023-06-25 17:58:00
SIDES,1.18,2023-08-31 21:14:25,inspect,NA,2023-08-31 18:36:00
SpaDES.tools,2.0.4,2023-08-31 21:14:25,waiting,NA,2023-08-29 21:34:00
TIDAL,0.1.0,2023-08-31 21:14:25,newbies,NA,2023-08-31 17:24:00
VBJM,0.1.0,2023-08-31 21:14:25,newbies,NA,2023-08-31 16:03:00
adbcpostgresql,0.6.0,2023-08-31 21:14:25,newbies,NA,2023-08-31 17:54:00
animint2,2023.3.10,2023-08-31 21:14:25,human,UL,2023-03-12 03:04:00
aphylo,0.3-3,2023-08-31 21:14:25,newbies,NA,2023-08-31 19:40:00
cargo,0.3.12,2023-08-31 21:14:25,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-08-31 21:14:25,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-08-31 21:14:25,human,UL,2022-10-12
clpAPI,1.3.2,2023-08-31 21:14:25,human,UL,2022-10-21
coala,0.7.1,2023-08-31 21:14:25,human,UL,2022-12-30
cplexAPI,1.5.1,2023-08-31 21:14:25,human,UL,2022-10-21
ddst,1.6.10,2023-08-31 21:14:25,waiting,NA,2023-08-21 00:24:00
defm,0.1-1,2023-08-31 21:14:25,newbies,NA,2023-08-31 17:25:00
directlabels,2023.8.25,2023-08-31 21:14:25,waiting,NA,2023-08-30 01:19:00
dodgr,0.2.21,2023-08-31 21:14:25,human,UL,2023-06-01 16:00:00
dplyr,1.1.3,2023-08-31 21:14:25,waiting,NA,2023-08-26 00:29:00
editbl,0.9.3,2023-08-31 21:14:25,newbies,NA,2023-08-31 15:36:00
et.nwfva,0.1.1,2023-08-31 21:14:25,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-08-31 21:14:25,human,UL,2022-11-18
fritools,4.0.0,2023-08-31 21:14:25,human,UL,2022-10-12
gdalraster,1.0.0,2023-08-31 21:14:25,human,UL,2023-05-05 01:19:00
genekitr,1.2.5,2023-08-31 21:14:25,waiting,NA,2023-08-28 02:53:00
gifski,1.12.0-2,2023-08-31 21:14:25,human,UL,2023-08-09 12:13:00
mMARCH.AC,2.9.2.0,2023-08-31 21:14:25,human,UL,2023-07-07 16:37:00
minioclient,0.0.5,2023-08-31 21:14:25,inspect,NA,2023-08-12 20:00:00
misha,4.2.1,2023-08-31 21:14:25,pretest,NA,2023-08-31 21:12:00
nc,2023.8.24,2023-08-31 21:14:25,pretest,NA,2023-08-31 21:02:00
nser,1.5.0,2023-08-31 21:14:25,inspect,NA,2023-08-29 08:08:00
parfm,2.7.7,2023-08-31 21:14:25,human,UL,2022-11-25
paws,1.0.2,2023-08-31 21:14:25,waiting,NA,2023-08-09 14:51:00
pesel,0.7.5,2023-08-31 21:14:25,waiting,NA,2023-08-14 11:09:00
pomdpSolve,1.0.4,2023-08-31 21:14:25,recheck,NA,2023-08-31 20:56:00
prqlr,0.5.2,2023-08-31 21:14:25,newbies,NA,2023-08-31 15:55:00
rMVP,1.0.7,2023-08-31 21:14:25,waiting,NA,2023-08-31 10:22:00
rsgeo,0.1.5,2023-08-31 21:14:25,newbies,NA,2023-08-31 19:40:00
sccore,1.0.3,2023-08-31 21:14:25,human,UL,2023-03-12 23:47:00
seqtrie,0.2.5,2023-08-31 21:14:25,newbies,NA,2023-08-31 19:13:00
shinySbm,0.1.1,2023-08-31 21:14:25,newbies,NA,2023-08-31 19:39:00
spOccupancy,0.7.1,2023-08-31 21:14:25,pending,NA,2023-08-31 14:18:00
swfscMisc,1.6.5,2023-08-31 21:14:25,waiting,NA,2023-08-22 22:07:00
tidytlg,0.1.3,2023-08-31 21:14:25,inspect,NA,2023-08-31 17:52:00
toscutil,2.7.4,2023-08-31 21:14:25,waiting,NA,2023-08-29 07:15:00
vivid,0.2.6,2023-08-31 21:14:25,human,UL,2023-04-03 19:00:00
wxgenR,1.3.2,2023-08-31 21:14:25,newbies,NA,2023-08-31 19:56:00
