package,version,snapshot_time,folder,subfolder,submission_time
AlphaPart,0.9.1,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:13:00
AquaBPsim,0.0.1,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:00:00
bhmbasket,0.9.5,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:14:00
campsismod,0.8.0,2022-02-14 15:19:05,newbies,NA,2022-02-14 07:39:00
cassowaryr,1.0.1,2022-02-14 15:19:05,waiting,NA,2022-02-02 04:14:00
cjbart,0.2.1,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:04:00
contribution,0.2.1,2022-02-14 15:19:05,waiting,NA,2022-02-13 01:46:00
diseq,0.4.2,2022-02-14 15:19:05,inspect,NA,2022-02-14 13:47:00
ELCIC,0.2.0,2022-02-14 15:19:05,newbies,NA,2022-02-13 19:48:00
epidm,1.0.2,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:03:00
factset.protobuf.stachextensions,1.0.1,2022-02-14 15:19:05,newbies,NA,2022-02-14 11:38:00
geobr,1.6.6,2022-02-14 15:19:05,waiting,NA,2022-02-04 14:04:00
groupwalk,0.1.0,2022-02-14 15:19:05,newbies,NA,2022-02-14 01:18:00
ifCNVR,0.1.0,2022-02-14 15:19:05,newbies,NA,2022-02-14 13:32:00
iq,1.9.2,2022-02-14 15:19:05,inspect,NA,2022-02-04 18:00:00
jack,2.0.0,2022-02-14 15:19:05,inspect,NA,2022-02-14 13:55:00
mvabund,4.2.1,2022-02-14 15:19:05,waiting,NA,2022-02-11 08:10:00
ndvtest,1.0-0,2022-02-14 15:19:05,pretest,NA,2022-02-14 13:59:00
pkgdepR,1.0.0,2022-02-14 15:19:05,newbies,NA,2022-02-14 09:46:00
r4googleads,0.1,2022-02-14 15:19:05,newbies,NA,2022-02-14 13:54:00
rankFD,0.1.1,2022-02-14 15:19:05,inspect,NA,2022-02-10 21:17:00
ravetools,0.0.2,2022-02-14 15:19:05,newbies,NA,2022-02-14 02:40:00
rlas,1.5.2,2022-02-14 15:19:05,pending,NA,2022-02-14 12:19:00
RNifti,1.4.0,2022-02-14 15:19:05,waiting,NA,2022-02-14 10:29:00
spatstat.core,2.4-0,2022-02-14 15:19:05,waiting,NA,2022-02-13 00:56:00
thredds,0.1-1,2022-02-14 15:19:05,pretest,NA,2022-02-14 14:05:00
trajeR,0.9.0.5,2022-02-14 15:19:05,pending,NA,2022-02-14 11:49:00
