package,version,snapshot_time,folder,subfolder,submission_time
ARPALData,1.4.0,2023-09-11 01:19:48,newbies,NA,2023-09-09 12:41:00
BeeBDC,1.0.0,2023-09-11 01:19:48,newbies,NA,2023-09-09 16:29:00
BlockMissingData,0.1.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 17:28:00
CNID,1.0.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 08:17:00
CircNNTSRmult,0.1.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 06:36:00
CohortExplorer,0.0.16,2023-09-11 01:19:48,newbies,NA,2023-09-10 21:43:00
EMDANNhybrid,0.2.0,2023-09-11 01:19:48,waiting,NA,2023-09-09 19:54:00
EWSmethods,1.2.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 12:39:00
EpiNow2,1.3.3,2023-09-11 01:19:48,human,UL,2022-11-01
IAPWS95,1.2.4,2023-09-11 01:19:48,newbies,NA,2023-09-08 21:29:00
ImHD,0.1.0,2023-09-11 01:19:48,newbies,NA,2023-09-09 17:20:00
MBMethPred,0.1.4.2,2023-09-11 01:19:48,publish,NA,2023-09-08 13:26:00
RColorConesa,1.0.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 12:50:00
Rfast,2.0.8,2023-09-11 01:19:48,human,UL,2023-06-25 17:58:00
TCIU,1.2.3,2023-09-11 01:19:48,newbies,NA,2023-09-10 06:44:00
TestAnaAPP,0.1.2,2023-09-11 01:19:48,newbies,NA,2023-09-10 10:39:00
adbcpostgresql,0.6.0,2023-09-11 01:19:48,human,UL,2023-08-31 17:54:00
admiraldev,0.5.0,2023-09-11 01:19:48,waiting,NA,2023-09-10 17:17:00
animint2,2023.3.10,2023-09-11 01:19:48,human,UL,2023-03-12
cargo,0.3.12,2023-09-11 01:19:48,human,UL,2022-09-28
censobr,0.1.1,2023-09-11 01:19:48,newbies,NA,2023-09-10 23:57:00
cgalMeshes,2.2.0,2023-09-11 01:19:48,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-09-11 01:19:48,human,UL,2022-10-12
clpAPI,1.3.2,2023-09-11 01:19:48,human,UL,2022-10-21
coala,0.7.1,2023-09-11 01:19:48,human,UL,2022-12-30
colorhex,0.1.4,2023-09-11 01:19:48,pending,NA,2023-09-08 07:11:00
cplexAPI,1.5.1,2023-09-11 01:19:48,human,UL,2022-10-21
dodgr,0.2.21,2023-09-11 01:19:48,human,UL,2023-06-01 16:00:00
duckplyr,0.2.0,2023-09-11 01:19:48,inspect,NA,2023-09-10 22:36:00
epiCleanr,0.1.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 10:27:00
epidatr,1.0.0,2023-09-11 01:19:48,newbies,NA,2023-09-09 21:05:00
et.nwfva,0.1.1,2023-09-11 01:19:48,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-09-11 01:19:48,human,UL,2022-11-18
fritools,4.0.0,2023-09-11 01:19:48,human,UL,2022-10-12
gamlss.ggplots,2.1-4,2023-09-11 01:19:48,inspect,NA,2023-09-08 12:49:00
gdalraster,1.0.0,2023-09-11 01:19:48,human,UL,2023-05-05 01:19:00
gifski,1.12.0-2,2023-09-11 01:19:48,human,UL,2023-08-09 12:13:00
knitr,1.44,2023-09-11 01:19:48,waiting,NA,2023-09-08 21:57:00
mMARCH.AC,2.9.2.0,2023-09-11 01:19:48,human,UL,2023-07-07 16:37:00
mand,2.0,2023-09-11 01:19:48,inspect,NA,2023-09-10 09:25:00
misha,4.2.4,2023-09-11 01:19:48,pending,NA,2023-09-10 21:32:00
moodlequizR,1.0.3,2023-09-11 01:19:48,newbies,NA,2023-09-09 15:29:00
nimbleSMC,0.11.0,2023-09-11 01:19:48,publish,NA,2023-09-11 01:09:00
parfm,2.7.7,2023-09-11 01:19:48,human,UL,2022-11-25
pesel,0.7.5,2023-09-11 01:19:48,waiting,NA,2023-08-14 11:09:00
prqlr,0.5.2,2023-09-11 01:19:48,newbies,NA,2023-09-09 17:29:00
raqs,1.0.0,2023-09-11 01:19:48,newbies,NA,2023-09-10 16:26:00
rlibkriging,0.8-0.1,2023-09-11 01:19:48,pending,NA,2023-09-10 20:38:00
rsyncrosim,1.4.9,2023-09-11 01:19:48,inspect,NA,2023-09-05 18:32:00
sccore,1.0.3,2023-09-11 01:19:48,human,UL,2023-03-12
stars,0.6-4,2023-09-11 01:19:48,waiting,NA,2023-09-10 22:35:00
vivid,0.2.6,2023-09-11 01:19:48,human,UL,2023-04-03 19:00:00
wallace,2.0.6,2023-09-11 01:19:48,inspect,NA,2023-09-05 21:56:00
xQTLbiolinks,1.6.2,2023-09-11 01:19:48,inspect,NA,2023-09-09 07:04:00
zen4R,0.9,2023-09-11 01:19:48,waiting,NA,2023-09-04 21:14:00
