package,version,snapshot_time,folder,subfolder,submission_time
ACV,1.0.1,2022-03-30 15:30:06,newbies,NA,2022-03-30 07:08:00
bbotk,0.5.2,2022-03-30 15:30:06,waiting,NA,2022-03-28 07:59:00
CondCopulas,0.1.1,2022-03-30 15:30:06,newbies,NA,2022-03-30 11:07:00
CorMID,0.1.4,2022-03-30 15:30:06,newbies,NA,2022-03-30 10:00:00
covid19br,0.1.4,2022-03-30 15:30:06,pending,NA,2022-03-30 12:11:00
EVI,0.1.1-4,2022-03-30 15:30:06,newbies,NA,2022-03-30 13:10:00
FlywayNet,0.1.1,2022-03-30 15:30:06,waiting,NA,2022-03-14 17:25:00
hgutils,0.2.11,2022-03-30 15:30:06,inspect,NA,2022-03-30 13:14:00
KODAMA,1.9,2022-03-30 15:30:06,inspect,NA,2022-03-29 13:49:00
MCMCpack,1.6-2,2022-03-30 15:30:06,pending,NA,2022-03-30 11:28:00
MLVSBM,0.2.3,2022-03-30 15:30:06,waiting,NA,2022-03-30 09:19:00
plgp,1.1-8,2022-03-30 15:30:06,waiting,NA,2022-03-29 22:33:00
rstantools,2.2.0,2022-03-30 15:30:06,waiting,NA,2022-03-23 20:18:00
SimSurvNMarker,0.1.2,2022-03-30 15:30:06,waiting,NA,2022-03-30 11:16:00
sinew,0.4.0,2022-03-30 15:30:06,waiting,NA,2022-03-27 20:02:00
socialranking,0.1.0,2022-03-30 15:30:06,newbies,NA,2022-03-30 07:51:00
svrep,0.1.0,2022-03-30 15:30:06,newbies,NA,2022-03-30 13:06:00
texPreview,2.0.0,2022-03-30 15:30:06,waiting,NA,2022-03-29 01:00:00
tippy,1.0.0,2022-03-30 15:30:06,waiting,NA,2022-03-26 17:50:00
