package,version,snapshot_time,folder,subfolder,submission_time
BOSO,1.0.4,2024-04-10 18:14:49,inspect,NA,2024-04-10 13:29:00
BeeBDC,1.0.0,2024-04-10 18:14:49,human,UL,2023-09-13
CirceR,1.3.3,2024-04-10 18:14:49,newbies,NA,2024-04-10 17:25:00
CropWaterBalance,0.1.0,2024-04-10 18:14:49,human,KL,2024-04-09 23:39:00
DFA,1.0.0,2024-04-10 18:14:49,human,UL,2024-02-17 15:16:00
DIDmultiplegtDYN,1.0.3,2024-04-10 18:14:49,human,UL,2024-02-22 11:50:00
ERPM,0.2.0,2024-04-10 18:14:49,human,KL,2024-04-10 12:09:00
EpiNow2,1.3.3,2024-04-10 18:14:49,human,UL,2022-11-01
FedIRT,0.1.0,2024-04-10 18:14:49,human,KL,2024-04-10 01:53:00
HDXBoxeR,0.0.1,2024-04-10 18:14:49,human,KL,2024-04-10 01:07:00
IRR2FPR,0.1,2024-04-10 18:14:49,human,KL,2024-04-10 10:42:00
LogicForest,2.1.0,2024-04-10 18:14:49,human,UL,2024-03-08 19:30:00
LogicForest,2.1.1,2024-04-10 18:14:49,human,UL,2024-03-12 18:34:00
Matrix,1.7-0,2024-04-10 18:14:49,waiting,NA,2024-03-20 18:41:00
RcppPlanc,1.0.0,2024-04-10 18:14:49,human,UL,2024-02-23 14:55:00
Rfast,2.0.8,2024-04-10 18:14:49,human,UL,2023-06-25
SBI,0.1.0,2024-04-10 18:14:49,newbies,NA,2024-04-10 15:11:00
SmoothHazard,2024.04.10,2024-04-10 18:14:49,newbies,NA,2024-04-10 17:44:00
SubgrpID,0.11,2024-04-10 18:14:49,human,UL,2024-01-17 23:51:00
T2DFitTailor,2.0.0,2024-04-10 18:14:49,waiting,NA,2024-04-01 06:45:00
WH,1.1.1,2024-04-10 18:14:49,pending,NA,2024-04-10 12:21:00
WayFindR,0.1.2,2024-04-10 18:14:49,human,BA,2024-04-09 22:47:00
abn,3.0.7,2024-04-10 18:14:49,pending,NA,2024-04-04 16:35:00
adbcpostgresql,0.8.0,2024-04-10 18:14:49,human,UL,2023-11-10 04:06:00
animint2,2023.3.10,2024-04-10 18:14:49,human,UL,2023-03-12
bib2df,1.1.2.0,2024-04-10 18:14:49,waiting,NA,2024-04-08 16:58:00
blockcluster,4.5.5,2024-04-10 18:14:49,human,UL,2024-02-23 14:08:00
cargo,0.3.12,2024-04-10 18:14:49,human,UL,2022-09-28
cgalMeshes,2.2.0,2024-04-10 18:14:49,human,UL,2023-06-24
climate,1.1.0,2024-04-10 18:14:49,human,UL,2022-10-12
clpAPI,1.3.2,2024-04-10 18:14:49,human,UL,2022-10-21
coala,0.7.1,2024-04-10 18:14:49,human,UL,2022-12-30
connections,0.1.1,2024-04-10 18:14:49,human,UL,2023-12-16 00:35:00
cplexAPI,1.5.1,2024-04-10 18:14:49,human,UL,2022-10-21
dodgr,0.2.21,2024-04-10 18:14:49,human,UL,2023-06-01
et.nwfva,0.1.1,2024-04-10 18:14:49,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2024-04-10 18:14:49,human,UL,2022-11-18
flexsurv,2.3,2024-04-10 18:14:49,waiting,NA,2024-04-05 17:08:00
fritools,4.0.0,2024-04-10 18:14:49,human,UL,2022-10-12
gdalraster,1.0.0,2024-04-10 18:14:49,human,UL,2023-05-05
geotoolsR,1.2.1,2024-04-10 18:14:49,newbies,NA,2024-04-10 16:29:00
gifski,1.12.0-2,2024-04-10 18:14:49,human,UL,2023-08-09
gpuR,2.0.4,2024-04-10 18:14:49,newbies,NA,2024-04-10 17:34:00
gratis,1.0.7,2024-04-10 18:14:49,inspect,NA,2024-04-08 03:28:00
iNEXT.4steps,1.0.0,2024-04-10 18:14:49,newbies,NA,2024-04-10 17:28:00
luajr,0.1.6,2024-04-10 18:14:49,human,UL,2024-02-23 12:31:00
mMARCH.AC,2.9.2.0,2024-04-10 18:14:49,human,UL,2023-07-07
mapmisc,2.0.8,2024-04-10 18:14:49,pending,NA,2024-04-04 02:24:00
mdsdt,1.3,2024-04-10 18:14:49,human,UL,2023-10-15 16:52:00
messydates,0.4.0,2024-04-10 18:14:49,waiting,NA,2024-04-05 15:38:00
mlr3filters,0.8.0,2024-04-10 18:14:49,inspect,NA,2024-04-09 12:51:00
mlr3filters,0.8.0,2024-04-10 18:14:49,waiting,NA,2024-04-09 15:36:00
