package,version,snapshot_time,folder,subfolder,submission_time
admiral,0.6.2,2022-02-15 14:22:04,newbies,NA,2022-02-15 10:03:00
cassowaryr,1.0.1,2022-02-15 14:22:04,waiting,NA,2022-02-02 04:14:00
contribution,0.2.1,2022-02-15 14:22:04,waiting,NA,2022-02-13 01:46:00
geobr,1.6.6,2022-02-15 14:22:04,waiting,NA,2022-02-04 14:04:00
ggdensity,0.0.1,2022-02-15 14:22:04,newbies,NA,2022-02-14 22:07:00
groupwalk,0.1.1,2022-02-15 14:22:04,waiting,NA,2022-02-15 08:36:00
ifCNVR,0.1.0,2022-02-15 14:22:04,newbies,NA,2022-02-15 06:11:00
iq,1.9.2,2022-02-15 14:22:04,inspect,NA,2022-02-04 18:00:00
jaatha,3.2.2,2022-02-15 14:22:04,waiting,NA,2022-02-15 10:56:00
LMN,1.1.1,2022-02-15 14:22:04,newbies,NA,2022-02-14 18:09:00
MazamaTimeSeries,0.2.1,2022-02-15 14:22:04,newbies,NA,2022-02-15 01:00:00
mirai,0.1.0,2022-02-15 14:22:04,newbies,NA,2022-02-15 08:32:00
mvabund,4.2.1,2022-02-15 14:22:04,waiting,NA,2022-02-11 08:10:00
optimization,1.0-9,2022-02-15 14:22:04,pretest,NA,2022-02-15 12:45:00
ordinalNet,2.11,2022-02-15 14:22:04,waiting,NA,2022-02-15 01:52:00
PDMIF,0.1.0,2022-02-15 14:22:04,newbies,NA,2022-02-15 10:09:00
QuESTr,0.1.1,2022-02-15 14:22:04,newbies,NA,2022-02-15 12:25:00
rankFD,0.1.1,2022-02-15 14:22:04,inspect,NA,2022-02-10 21:17:00
regweight,1.0.2,2022-02-15 14:22:04,inspect,NA,2022-02-14 17:56:00
respR,2.0.0,2022-02-15 14:22:04,pretest,NA,2022-02-15 13:02:00
Rfast,2.0.6,2022-02-15 14:22:04,pretest,NA,2022-02-15 12:43:00
riAFTBART,0.2.0,2022-02-15 14:22:04,waiting,NA,2022-02-14 21:20:00
spatstat.core,2.4-0,2022-02-15 14:22:04,waiting,NA,2022-02-13 00:56:00
tmvtnsim,0.1.1,2022-02-15 14:22:04,pretest,NA,2022-02-15 13:13:00
vandalico,0.0.1,2022-02-15 14:22:04,newbies,NA,2022-02-15 10:43:00
